customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00176,Male,0,No,No,15,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,72.43,1057.29,Yes
CUST-00177,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,60.91,1935.65,Yes
CUST-00178,Male,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,78.87,4636.12,No
CUST-00179,Male,0,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.63,1322.86,No
CUST-00180,Male,0,No,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,906.01,Yes
CUST-00181,Male,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,51.3,727.46,No
CUST-00182,Female,0,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.27,824.2,Yes
CUST-00183,Male,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),54.26,1388.73,No
CUST-00184,Male,0,No,Yes,55,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,41.22,2247.34,No
CUST-00185,Male,0,Yes,No,59,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),69.84,4133.66,No
CUST-00186,Female,1,No,Yes,69,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Electronic check,49.85,3440.83,No
CUST-00187,Male,0,Yes,Yes,46,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,57.21,2598.91,Yes
CUST-00188,Male,0,No,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.35,186.3,Yes
CUST-00189,Female,0,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.0,1099.45,No
CUST-00190,Male,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,72.93,415.93,No
CUST-00191,Male,0,Yes,Yes,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,39.0,No
CUST-00192,Male,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,77.09,1230.32,Yes
CUST-00193,Male,0,No,Yes,3,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,66.37,176.46,Yes
CUST-00194,Male,0,Yes,No,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.61,546.82,Yes
CUST-00195,Female,0,Yes,Yes,71,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,79.85,5706.68,No
CUST-00196,Female,0,No,No,68,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,56.45,3868.98,No
CUST-00197,Female,1,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,45.14,No
CUST-00198,Male,0,No,No,4,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),42.95,167.08,No
CUST-00199,Male,1,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.03,1499.85,No
CUST-00200,Male,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),67.22,106.8,Yes
CUST-00201,Female,1,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,78.54,2890.67,Yes
CUST-00202,Male,1,Yes,No,0,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,77.16,0.0,Yes
CUST-00203,Male,0,No,No,7,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),54.23,373.44,Yes
CUST-00204,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.06,306.66,Yes
CUST-00205,Male,0,No,No,69,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,53.49,3691.6,No
CUST-00206,Female,0,No,No,49,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,51.66,2547.01,No
CUST-00207,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.06,154.42,No
CUST-00208,Female,0,Yes,Yes,29,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,76.77,2215.98,Yes
CUST-00209,Male,0,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,33.8,1297.32,No
CUST-00210,Male,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,581.61,Yes
CUST-00211,Male,1,No,No,72,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,31.25,2301.51,No
CUST-00212,Male,0,No,Yes,51,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),61.89,3130.16,No
CUST-00213,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),70.78,2294.7,No
CUST-00214,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),26.7,1922.44,No
CUST-00215,Male,1,No,No,36,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),62.27,2250.42,Yes
CUST-00216,Female,0,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.0,1260.25,No
CUST-00217,Male,0,No,No,68,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),74.85,5087.72,No
CUST-00218,Female,0,Yes,Yes,3,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Mailed check,31.49,87.96,No
CUST-00219,Male,0,Yes,No,59,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,41.68,2433.86,Yes
CUST-00220,Male,0,No,No,30,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,58.3,1737.06,No
CUST-00221,Male,1,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),27.13,326.71,No
CUST-00222,Female,0,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),73.94,4356.44,No
CUST-00223,Female,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.43,1717.0,Yes
CUST-00224,Female,1,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,66.26,1666.58,No
CUST-00225,Female,0,No,Yes,23,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,54.32,1220.42,No
CUST-00226,Male,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,993.86,Yes
CUST-00227,Female,1,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Mailed check,65.73,510.38,No
CUST-00228,Male,0,No,Yes,34,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.98,2380.43,Yes
CUST-00229,Male,0,No,No,23,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),61.16,1391.21,No
CUST-00230,Female,0,Yes,Yes,30,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),56.86,1725.8,Yes
CUST-00231,Female,0,No,Yes,65,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,53.56,3508.93,Yes
CUST-00232,Female,0,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.0,1306.19,No
CUST-00233,Female,0,Yes,No,40,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,61.5,2462.96,Yes
CUST-00234,Female,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.66,897.7,No
CUST-00235,Female,1,No,No,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,69.5,2286.89,No
CUST-00236,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),62.21,2390.39,Yes
CUST-00237,Female,1,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.09,440.28,No
CUST-00238,Male,0,No,Yes,43,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,53.17,2310.79,Yes
CUST-00239,Female,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.79,1432.02,No
CUST-00240,Female,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.98,1187.06,No
CUST-00241,Male,0,Yes,No,58,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Electronic check,36.63,2074.18,No
CUST-00242,Female,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),76.58,1929.66,Yes
CUST-00243,Male,1,Yes,Yes,21,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),39.05,830.58,No
CUST-00244,Male,0,No,No,39,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),61.27,2368.81,No
CUST-00245,Female,0,No,No,10,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,73.04,713.72,No
CUST-00246,Male,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.54,120.64,No
CUST-00247,Male,0,Yes,Yes,11,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Mailed check,61.89,708.02,No
CUST-00248,Male,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Electronic check,88.91,2236.71,No
CUST-00249,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),74.18,2759.57,No
CUST-00250,Female,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),59.73,145.55,Yes
CUST-00251,Male,0,No,Yes,14,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,No,Mailed check,59.72,820.68,No
CUST-00252,Female,0,Yes,No,46,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),29.69,1354.7,No
CUST-00253,Male,0,No,No,4,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),66.9,308.86,No
CUST-00254,Male,0,No,No,53,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Mailed check,47.09,2494.66,No
CUST-00255,Male,1,No,No,23,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),52.47,1222.14,Yes
CUST-00256,Male,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,78.49,766.16,No
CUST-00257,Female,0,Yes,No,32,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),43.11,1378.91,No
CUST-00258,Female,0,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.54,1166.73,No
CUST-00259,Male,0,No,No,51,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,43.15,2192.25,No
CUST-00260,Male,1,No,No,63,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),66.88,4231.16,No
CUST-00261,Female,0,No,No,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),81.87,3450.93,No
CUST-00262,Male,0,Yes,No,43,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,49.24,2108.29,No
CUST-00263,Male,0,Yes,No,35,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),51.3,1773.63,Yes
CUST-00264,Male,0,Yes,No,11,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),51.36,585.86,No
CUST-00265,Female,0,No,Yes,55,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,67.75,3738.05,No
CUST-00266,Female,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.39,60.54,Yes
CUST-00267,Female,0,Yes,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.82,1025.24,No
CUST-00268,Male,0,No,Yes,28,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),53.38,1500.76,No
CUST-00269,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.18,360.9,No
CUST-00270,Female,1,No,Yes,39,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),65.2,2563.19,No
CUST-00271,Female,0,Yes,Yes,26,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,68.78,1766.79,Yes
CUST-00272,Female,0,No,No,69,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Mailed check,41.55,2879.04,No
CUST-00273,Female,0,Yes,No,41,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,59.77,2450.79,Yes
CUST-00274,Male,1,No,No,56,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),58.69,3292.05,Yes
CUST-00275,Female,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.92,291.17,No
CUST-00276,Male,1,Yes,Yes,37,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,45.17,1719.63,No
CUST-00277,Female,0,No,Yes,7,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,63.31,477.13,Yes
CUST-00278,Male,0,No,No,17,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,65.06,1149.51,Yes
CUST-00279,Female,0,No,No,16,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),48.45,782.75,No
CUST-00280,Female,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,23.22,1309.17,No
CUST-00281,Female,0,Yes,No,65,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,47.27,3083.05,Yes
CUST-00282,Female,0,No,Yes,43,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,46.47,2005.58,No
CUST-00283,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.94,172.27,No
CUST-00284,Female,0,No,Yes,47,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,68.0,3202.95,No
CUST-00285,Male,0,No,No,38,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),54.62,2107.66,Yes
CUST-00286,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),56.15,305.03,No
CUST-00287,Male,0,No,No,29,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),65.82,1900.24,Yes
CUST-00288,Male,0,Yes,No,17,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,82.28,1379.8,No
CUST-00289,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),69.54,2942.04,No
CUST-00290,Male,0,Yes,No,32,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),75.39,2392.1,Yes
CUST-00291,Male,1,Yes,No,52,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),57.64,2973.95,No
CUST-00292,Male,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.69,1560.54,No
CUST-00293,Female,0,No,No,18,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,47.17,859.34,Yes
CUST-00294,Female,0,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,28.92,1952.17,Yes
CUST-00295,Female,1,Yes,No,25,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),50.71,1270.1,Yes
CUST-00296,Female,0,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.0,517.37,No
CUST-00297,Male,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),26.31,602.28,No
CUST-00298,Male,1,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,76.33,389.64,Yes
CUST-00299,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,65.39,3440.13,Yes
CUST-00300,Male,0,No,No,38,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,81.94,3126.15,Yes
CUST-00301,Male,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),81.13,234.13,Yes
CUST-00302,Male,0,Yes,Yes,57,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,84.28,4800.16,Yes
CUST-00303,Female,0,No,No,47,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),69.29,3274.39,No
CUST-00304,Female,0,No,Yes,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,82.65,4835.99,Yes
CUST-00305,Male,0,Yes,Yes,25,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,42.98,1061.09,Yes
CUST-00306,Female,1,No,Yes,39,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),51.83,2034.71,Yes
CUST-00307,Female,0,No,Yes,55,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),63.04,3469.77,Yes
CUST-00308,Female,0,No,No,38,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,75.73,2871.91,Yes
CUST-00309,Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,21.0,793.39,No
CUST-00310,Female,0,No,No,47,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,72.95,3421.39,Yes
CUST-00311,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),76.83,1858.61,Yes
CUST-00312,Female,0,No,Yes,33,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),64.76,2126.98,No
CUST-00313,Male,0,Yes,Yes,20,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),34.46,662.25,No
CUST-00314,Male,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,476.33,No
CUST-00315,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),66.28,1392.04,Yes
CUST-00316,Male,0,Yes,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.92,539.08,No
